589, 0.7691500
590, 0.7570000
591, 0.7447500
592, 0.7324200
593, 0.7200000
594, 0.7074900
595, 0.6949000
596, 0.6822100
597, 0.6694700
598, 0.6567400
599, 0.6438400
600, 0.6310000
601, 0.6181500
602, 0.6053100
603, 0.5924700
604, 0.5796300
605, 0.5668000
606, 0.5539600
607, 0.5411300
608, 0.5283500
609, 0.5156300
610, 0.5030000
611, 0.4904600
612, 0.4780300
613, 0.4656700
614, 0.4534000
615, 0.4412000
616, 0.4290800
617, 0.4170300
618, 0.4050300
619, 0.3930300
620, 0.3810000
621, 0.3689100
622, 0.3568200
623, 0.3447700
624, 0.3328100
625, 0.3200000
626, 0.3093300
627, 0.2978500
628, 0.2865900
629, 0.2756200
630, 0.2650000
631, 0.2547600
632, 0.2448800
633, 0.2353300
634, 0.2260500
635, 0.2170000
636, 0.2081600
637, 0.1995400
638, 0.1911500
639, 0.1829700
640, 0.1750000
641, 0.1672200
642, 0.1596400
643, 0.1522700
644, 0.1451200
645, 0.1382000
646, 0.1315000
647, 0.1250200
648, 0.1187700
649, 0.1127600
650, 0.1070000
651, 0.1014700
652, 0.0962000
653, 0.0911000
654, 0.0863000
655, 0.0816000
656, 0.0771000
657, 0.0728000
658, 0.0687000
659, 0.0648000
660, 0.0610000
661, 0.0574000
662, 0.0540000
663, 0.0507000
664, 0.0475000
665, 0.0446000
666, 0.0418000
667, 0.0391000
668, 0.0366000
669, 0.0342000
670, 0.0320000
671, 0.0300000
672, 0.0281000
673, 0.0263000
674, 0.0247000
675, 0.0232000
676, 0.0218000
677, 0.0205000
678, 0.0193000
679, 0.0181000
680, 0.0170000
681, 0.0159000
682, 0.0148000
683, 0.0138000
684, 0.0128000
685, 0.0119000
686, 0.0111000
687, 0.0103000
688, 0.0095300
689, 0.0088500
690, 0.0082100
691, 0.0076200
692, 0.0070900
693, 0.0065900
694, 0.0061400
695, 0.0057200
696, 0.0053400
697, 0.0050000
698, 0.0046800
699, 0.0043800
700, 0.0041000
701, 0.0038400
702, 0.0035900
703, 0.0033500
704, 0.0031300
705, 0.0029300
706, 0.0027400
707, 0.0025600
708, 0.0023900
709, 0.0022400
710, 0.0020900
711, 0.0019500
712, 0.0018200
713, 0.0017000
714, 0.0015900
715, 0.0014800
716, 0.0013800
717, 0.0012900
718, 0.0012000
719, 0.0011200
720, 0.0010500
721, 0.0009770
722, 0.0009110
723, 0.0008500
724, 0.0007930
725, 0.0007400
726, 0.0006900
727, 0.0006430
728, 0.0005990
729, 0.0005580
730, 0.0005200
731, 0.0004840
732, 0.0004500
733, 0.0004180
734, 0.0003890
735, 0.0003610
736, 0.0003350
737, 0.0003110
738, 0.0002890
739, 0.0002680
740, 0.0002490
741, 0.0002310
742, 0.0002150
743, 0.0001990
744, 0.0001850
745, 0.0001720
746, 0.0001510
747, 0.0001490
748, 0.0001380
749, 0.0001290
750, 0.0001200
751, 0.0001120
752, 0.0001040
753, 0.0000973
754, 0.0000908
755, 0.0000848
756, 0.0000791
757, 0.0000739
758, 0.0000689
759, 0.0000643
760, 0.0000600
761, 0.0000560
762, 0.0000522
763, 0.0000487
764, 0.0000454
765, 0.0000424
766, 0.0000396
767, 0.0000369
768, 0.0000345
769, 0.0000321
770, 0.0000300
771, 0.0000280
772, 0.0000261
773, 0.0000244
774, 0.0000227
775, 0.0000212
776, 0.0000198
777, 0.0000185
778, 0.0000172
779, 0.0000161
780, 0.0000150
